client_id,visitor_id,visit_id,process_step,date_time
5014989,934901086_7501381584,257936467_48064348054_623218,confirm,2017-04-12 15:13:42
8404013,371720519_68328123117,257936644_32190330041_186787,confirm,2017-06-02 06:46:46
3921219,839404249_9080444839,257951873_80020401327_610483,confirm,2017-06-06 18:47:02
6992460,652567465_2569066174,257961151_49798834046_894076,confirm,2017-05-08 16:35:28
6435894,593036670_96669893665,257963377_35731604174_42262,confirm,2017-04-23 10:01:43
2348179,791264289_74346146406,257969103_47387025889_798869,confirm,2017-04-03 11:48:55
3801468,423381555_42383172447,257981755_2304457546_803968,confirm,2017-05-27 16:04:57
3863741,39479189_21123047004,25799141_58593988416_623048,confirm,2017-05-26 09:02:42
848708,459292162_78655098623,258010770_64806802384_468004,confirm,2017-03-29 18:29:46
7944180,213741130_51461692010,258017812_37864378581_234319,confirm,2017-05-10 20:17:49
6154495,58565313_58127285942,258019287_47107310853_5117,confirm,2017-06-07 13:55:42
1419548,233288414_68396759180,258032268_42438110196_26927,confirm,2017-04-13 08:13:36
5313070,922119422_86549449093,258033963_53921719798_457480,confirm,2017-05-09 14:31:56
342333,553509273_98834098401,258036364_21626798378_448698,confirm,2017-04-08 14:42:21
321912,787962593_82774448526,258040549_94411410464_300321,confirm,2017-04-12 12:34:01
3590716,907828910_99858402594,258053618_53147006033_300171,confirm,2017-04-06 23:41:53
2062280,879028802_62103360406,258053755_97231255865_878599,confirm,2017-06-03 01:19:57
7154845,873069763_44216510155,258055472_22957106882_499310,confirm,2017-03-29 17:14:33
7968918,867105357_64382247075,258074512_33018166875_248026,confirm,2017-04-19 19:45:46
9947193,888988420_80839427374,258096372_19861776821_392453,confirm,2017-04-22 09:44:53
8314192,506632477_59019682953,258099275_49076970979_781810,confirm,2017-03-29 13:28:30
8806990,236814798_60786762180,25810422_25948832322_368239,confirm,2017-04-15 10:35:54
1235312,687817005_5986533172,258110272_13284943520_84073,confirm,2017-04-24 11:16:17
7946816,331436732_55629331404,258110936_9628805642_252934,confirm,2017-03-22 15:07:35
8095818,995564956_61112794180,258127517_54258812839_309503,confirm,2017-04-09 15:31:41
1339806,827047724_88805159946,258130261_99265691580_396447,confirm,2017-06-15 09:07:26
5081208,19439924_84739236178,258142737_52231819792_538718,confirm,2017-04-13 08:00:55
1000353,718125296_26494005902,25815056_49382962398_993535,confirm,2017-06-05 16:56:47
515775,375861691_62445772121,25815101_43723762628_526285,confirm,2017-05-14 10:09:07
6942396,576401311_38627844101,258166845_92381699270_157619,confirm,2017-06-01 14:15:37
6905861,334161923_40860993655,258180034_5592166544_80953,confirm,2017-04-04 16:42:41
1921235,613016842_24246572860,258180903_8226040023_989812,confirm,2017-05-24 12:25:56
9973327,383348390_88835061897,258185868_28543514495_112196,confirm,2017-06-08 00:10:27
5178136,855440952_66852668278,258191473_39480148580_552851,confirm,2017-04-19 11:44:32
3275569,957784004_40087435203,258193121_25567053994_472417,confirm,2017-04-26 15:54:07
3286655,957784004_40087435203,258193121_25567053994_472417,confirm,2017-04-26 15:47:40
4407486,123052494_49639019536,258198548_72581708432_277259,confirm,2017-06-20 13:55:12
1961747,221523230_31924760137,258214673_88962148797_74293,confirm,2017-04-24 08:09:32
3840710,167365190_95690635501,258223491_23376131995_862117,confirm,2017-04-19 13:16:54
1424090,852310394_89860800345,25825103_3395152343_919353,confirm,2017-06-02 10:31:21
6380570,852517655_16344583947,258252122_49018724906_361951,confirm,2017-03-29 11:19:03
5905052,166596639_87921418132,258252425_49852541992_482726,confirm,2017-06-04 09:36:18
7051708,59936049_42384292116,258256562_49273668353_342476,confirm,2017-06-03 10:12:31
4317076,169698643_50089133450,258261122_98155370304_671830,confirm,2017-04-14 09:32:46
1586726,990750729_46767662285,258277783_71328273007_169157,confirm,2017-04-05 14:19:05
3375768,170930133_68442275230,258283595_96068457925_417264,confirm,2017-04-03 23:49:46
240677,256931998_70824959703,25828694_85917765695_204294,confirm,2017-04-06 16:05:44
538413,59585969_77650565163,258292580_55243135217_337732,confirm,2017-04-13 07:25:48
5224209,950964288_8362633705,258295716_85806170134_971046,confirm,2017-05-27 16:34:17
1342025,832271810_99558682562,258300861_3172404145_551054,confirm,2017-04-05 15:02:04
4226005,997055716_66883133874,258309565_84231337753_51067,confirm,2017-04-02 23:45:45
744365,695775688_6766261550,258321255_22327621997_515072,confirm,2017-04-14 17:11:14
2883620,321373822_62264325881,258333045_1634570605_398630,confirm,2017-04-05 11:40:20
3216446,525395135_20254899175,258335860_64981122173_177029,confirm,2017-06-20 09:40:29
9339158,922978805_16444258978,258338866_44042102519_850546,confirm,2017-06-03 17:11:49
4502175,543646534_79534538421,258344424_47902967804_501004,confirm,2017-06-07 12:22:51
3674015,725727199_6974848343,258345675_77791239593_846913,confirm,2017-04-11 01:39:33
9190958,638298915_41924299973,258363626_44486806652_832648,confirm,2017-06-14 10:40:32
3026133,866904382_68692344509,258366684_17499381291_633098,confirm,2017-05-24 22:24:36
2838107,711973489_71723276086,258373327_43324891395_287362,confirm,2017-04-07 11:47:51
2576182,249316888_4803509098,258383276_95040742479_32427,confirm,2017-05-30 10:42:35
6237248,999881764_47724334615,258395653_98647380185_351638,confirm,2017-06-11 10:26:24
4200777,731973408_71387529837,258417600_46867647217_873552,confirm,2017-04-19 11:46:32
4923075,946903999_91027631595,258444601_16543020857_181274,confirm,2017-06-15 09:38:47
287203,411232479_54477349384,258453815_87878578589_477996,confirm,2017-05-29 19:04:09
4179950,273055462_12682553473,25845867_88040225707_913642,confirm,2017-04-25 00:41:24
927494,898965927_3503359442,258460836_4117139524_497878,confirm,2017-03-29 23:53:52
269536,491705767_32631932923,258501382_56900312398_242124,confirm,2017-04-01 18:15:10
512705,225044632_91090981969,258520337_62205784495_717041,confirm,2017-06-04 13:45:34
9700208,775043002_65227064394,258542980_23381574575_48027,confirm,2017-06-01 18:57:21
9764365,758008625_2405459965,258555430_94895252620_715409,confirm,2017-05-24 16:16:25
1682576,948485822_61213861059,258556555_30783541364_283137,confirm,2017-05-28 06:35:25
3979168,218830588_9748145600,258568151_29660601273_489610,confirm,2017-06-01 22:05:09
2459082,571173675_52617747085,258571874_64570626985_162627,confirm,2017-04-23 11:56:14
9775661,103179223_24675724246,258579038_35114764809_423836,confirm,2017-06-02 14:06:55
5338108,158635608_57614725912,258587900_72455199026_235049,confirm,2017-05-31 12:08:06
8594214,105255007_14939080057,258589180_40638692063_52204,confirm,2017-05-11 08:09:29
6334549,435782219_26901081368,258611074_15058522_669955,confirm,2017-04-12 12:17:21
2393156,232933573_77872279123,258624908_30531044487_265473,confirm,2017-04-03 09:29:29
4669037,10970748_14598473704,258631744_53213965755_700557,confirm,2017-03-17 13:21:24
140709,700294685_90326602433,258643048_31363511681_327030,confirm,2017-06-05 18:19:24
21011,21666199_89702765134,258645395_41643736107_891613,confirm,2017-06-13 10:30:07
9964469,147247238_54180745775,25865573_1097480463_903218,confirm,2017-06-02 09:24:39
5565968,788475412_53756576915,258656654_32725380939_875662,confirm,2017-03-31 00:40:21
1580440,22423471_46045396578,258665598_22165786388_353838,confirm,2017-05-27 12:41:34
9745511,129493318_50340731055,258676857_99129672687_52419,confirm,2017-04-06 13:36:16
8267982,305145747_90086760854,258683796_15119524276_670947,confirm,2017-05-15 23:35:03
8384923,310138385_6845859032,258688374_65667526100_870918,confirm,2017-04-18 14:37:36
8718666,224696961_1109440053,258706342_81621784775_995575,confirm,2017-06-06 08:09:35
6280015,203402777_88437782283,258708464_2746909028_746016,confirm,2017-06-07 12:34:15
8984668,779183522_46779887062,258731311_58131169466_420317,confirm,2017-04-12 13:53:15
5283309,464651056_61468557788,258732593_97993217721_990323,confirm,2017-04-15 01:49:46
1933359,60627484_63837704962,258769054_17218787716_93937,confirm,2017-05-30 20:20:23
2749187,412995926_24146820830,258774672_91161929588_159483,confirm,2017-04-20 14:48:59
8502650,689360045_10400830123,258784605_12028270093_979348,confirm,2017-06-01 15:39:35
3867391,183198765_7288498176,25879108_22868969895_278059,confirm,2017-05-28 16:17:47
5525232,83458581_71954945072,258792132_50780972696_765576,confirm,2017-05-30 08:42:15
184104,313426440_65726136551,258797992_27084802697_715266,confirm,2017-06-09 09:38:59
9940046,959752652_20161561330,25880373_50619091190_153106,confirm,2017-05-25 09:51:16
7563,476824493_82594224170,258809082_93130763605_162548,confirm,2017-04-04 22:47:00
9065604,702076496_13466097873,25881916_45677825033_86439,confirm,2017-05-16 16:27:09
4737571,120145383_2953223395,25885945_18465104687_908524,confirm,2017-05-26 23:07:45
3389054,991072877_37611590111,25886536_22170793266_935548,confirm,2017-05-20 14:08:06
5131051,858565107_11736615352,258879124_45728328755_211895,confirm,2017-05-25 11:50:44
287746,578915171_33970198722,258884657_42208463431_903969,confirm,2017-04-20 17:44:26
5259519,759713217_72523166190,258894170_30054413205_622326,confirm,2017-04-17 16:28:40
4907055,595912298_56478028144,258898991_60123009458_496085,confirm,2017-05-25 16:57:48
1461526,794684836_10759986206,25890051_83022131034_896850,confirm,2017-06-07 12:03:43
7398230,825803906_95131268630,258901662_10116972271_108283,confirm,2017-05-07 14:08:08
4699628,526299452_27352178142,258901682_17376777954_451454,confirm,2017-06-14 21:28:00
3829984,61319493_10238992705,258907354_54173426255_661925,confirm,2017-05-24 19:11:31
642144,687975958_56831673759,258925206_93996310770_827778,confirm,2017-05-10 12:01:10
7203408,639768713_90305177875,2589370_72079540209_7010,confirm,2017-04-16 22:21:15
7879124,50964074_55757307798,258947650_56306648656_269355,confirm,2017-04-04 09:27:40
1297935,395468219_87254418402,258948483_12190665173_354898,confirm,2017-05-30 08:44:53
1468807,329158590_23305623913,258990705_7018146236_831085,confirm,2017-05-21 12:29:14
2039272,401910926_60208749142,258999881_90064775904_394138,confirm,2017-05-11 10:51:42
7360957,631491869_59302084244,259018709_22729239193_403590,confirm,2017-06-07 22:34:00
160786,897107442_74605505233,25906006_25432000361_271895,confirm,2017-04-26 13:03:23
1487087,419553230_65670629305,259073019_15270209728_935244,confirm,2017-06-14 13:43:11
768620,817441020_80472204146,259074314_29164181367_661264,confirm,2017-06-03 09:52:05
577079,281968596_18868887853,259086997_58085421781_32929,confirm,2017-06-03 13:14:39
4995313,139779338_84571860009,259101282_9519906972_821873,confirm,2017-06-20 21:51:28
2383258,790518669_526091793,259103759_28411033923_657694,confirm,2017-03-30 22:12:21
3590118,13608752_26708026912,259108157_50951588405_917232,confirm,2017-05-16 09:48:21
9039395,974726852_65236909639,259111768_73784431130_14206,confirm,2017-04-01 19:16:28
8099995,258907790_97281138544,259111832_1409232555_319084,confirm,2017-04-09 15:34:25
244487,499727655_4067031668,259129140_39783316708_850076,confirm,2017-04-02 22:31:29
8527118,611567056_88934766824,259132172_37683169370_254941,confirm,2017-06-05 17:42:21
4740618,256916540_68356973520,259137198_75235066812_349348,confirm,2017-04-02 13:26:51
1847158,680792307_8348695482,25913979_39201317217_416799,confirm,2017-05-25 12:45:25
744132,160273501_85723894496,259162344_45039551903_175922,confirm,2017-05-09 14:48:23
1172536,669974763_47411656516,25917107_4857070980_220117,confirm,2017-06-18 07:11:38
2400856,890050787_36301776224,25917783_98652817254_594534,confirm,2017-04-07 14:25:32
9115425,749766558_38623443629,259181755_64249397438_774485,confirm,2017-06-07 12:22:35
5761292,781098419_31922765245,259185994_74741627467_870134,confirm,2017-04-06 15:23:07
9244920,726973803_20084157461,25918668_76847579452_719281,confirm,2017-04-24 14:57:12
4857578,475577930_92947383247,259192027_9075591318_843200,confirm,2017-04-21 14:21:14
5996241,475577930_92947383247,259192027_9075591318_843200,confirm,2017-04-21 14:14:35
8095374,500778428_58952340896,25920631_91493554352_61623,confirm,2017-06-09 23:15:24
8512184,802219071_56289993978,259206563_52488392953_883963,confirm,2017-04-06 13:50:56
9872674,813625235_92086583448,259209591_82167200780_39694,confirm,2017-04-01 16:34:40
3175143,136933641_53435398187,259213823_30488017886_189594,confirm,2017-03-29 14:32:42
6699030,230747035_51316720495,259215806_11396613409_565629,confirm,2017-06-09 05:17:02
7854396,204299543_4127500323,259217786_6918903246_929659,confirm,2017-05-26 06:51:43
429908,86780950_99331536148,259231270_48824330289_272841,confirm,2017-03-30 10:03:56
4497345,72495971_96301593239,259243492_76076599207_34560,confirm,2017-05-31 19:17:40
4205329,71155696_7729452714,259244002_17308828891_140631,confirm,2017-03-30 10:43:59
6020775,252217903_74228839257,25925835_82860848440_357630,confirm,2017-04-06 16:10:51
6886401,288754786_4105864091,259258835_70067556629_686737,confirm,2017-05-20 13:50:36
8208262,328069770_65568326372,259261884_47733958709_290238,confirm,2017-05-25 16:25:56
8714315,86679221_24204919288,259267391_28848522269_842333,confirm,2017-06-09 14:44:22
1289337,933516991_70493884765,259271783_74326326323_635764,confirm,2017-04-13 11:40:26
2950868,480555880_71735915725,259273921_81786284157_500790,confirm,2017-06-08 16:20:33
1929139,30306654_8094281106,259287075_16733091896_594153,confirm,2017-05-30 18:25:30
1408899,944289771_92383155172,259287875_63847535187_435548,confirm,2017-04-14 12:20:26
8269170,202650021_83003339048,259300409_2014130583_254141,confirm,2017-04-12 19:24:01
7833853,833874033_90090133350,259315288_76564116994_298001,confirm,2017-06-07 19:59:23
2379953,602182887_40416326755,25932241_61959681323_176477,confirm,2017-05-14 09:51:12
8325255,711886686_82379700275,259344226_75261494833_545843,confirm,2017-04-05 17:37:55
3075879,167385357_58587887454,259347874_94958631608_113561,confirm,2017-06-20 18:05:06
2997307,76996983_40846564758,259354146_11315336481_685009,confirm,2017-06-08 18:22:55
4454527,652954271_63507907873,259376406_59302750404_536026,confirm,2017-05-25 07:54:58
7204905,629401214_55450950736,259380874_1628779591_592293,confirm,2017-06-15 14:19:29
3832406,229497727_86124587610,259385055_70700978069_442354,confirm,2017-04-14 10:26:38
7514987,222813900_37728400918,259392707_37199699615_897397,confirm,2017-04-14 08:28:15
2967798,633358301_29386270275,259438614_51514037228_904779,confirm,2017-03-31 22:18:15
3733130,840208467_90234693559,259456819_78005391219_654442,confirm,2017-05-17 12:39:08
6830715,962383420_351797630,259469249_83340110015_421538,confirm,2017-06-05 17:56:46
1303067,652954053_13142336948,259481144_65632877349_485285,confirm,2017-04-04 10:31:42
7285382,528502089_80133163579,259486421_44416596427_786092,confirm,2017-03-29 17:28:23
589542,698758945_59928968760,259491927_19707409440_268643,confirm,2017-06-03 15:57:34
2587604,993953158_17509827609,259500330_36148263516_441708,confirm,2017-06-01 18:42:30
211023,342471213_50412445833,259505173_97709144031_541342,confirm,2017-04-22 12:30:24
4031286,960812496_30381618260,259549930_49187832345_171524,confirm,2017-05-27 08:13:43
4727791,392864707_9189701518,259583965_23435092551_371737,confirm,2017-04-01 22:13:07
7661169,611749425_75045959786,259629372_48470281356_139344,confirm,2017-06-07 11:18:15
1393064,841186546_7958804696,259631558_16395494415_317024,confirm,2017-05-26 15:20:05
4441394,624892276_58096594237,259648339_20748917983_666044,confirm,2017-06-05 15:55:38
9362677,266881283_13740905019,259649466_67145728119_542407,confirm,2017-06-07 13:16:41
1354401,780953874_65954551042,259650867_14741730411_838507,confirm,2017-04-01 15:59:49
2905890,185425687_12358371870,259651208_69464070356_718563,confirm,2017-05-26 10:00:23
3216812,202546142_33645650097,259652924_59300245391_832555,confirm,2017-06-07 09:04:09
1867143,764767926_44971523435,259660604_62277184575_499115,confirm,2017-04-23 11:57:56
7390623,805307575_67536054942,259664748_96924842207_224451,confirm,2017-06-07 11:11:50
751964,896107265_30767421027,259677654_79065498593_76239,confirm,2017-06-05 09:00:25
7125956,323220204_5658294120,259689440_36593493283_893278,confirm,2017-05-05 19:12:00
9914877,73447483_59014916517,259708893_85159725810_551246,confirm,2017-04-13 15:41:16
